,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
3178,3178,You have what works better than therapy? Watching Mamma Mia,0,,,,,,,
1941,1941,This thunder is making him extremely home broken down as WI 🥺 Thunder storms were her favorite leading role of vacation along with she aim at no time neglect every charm lighting arcing reclining across every the blue ever Lake Michigan,0,,,,,,,
1005,1005,yall consistently slice his tooth from unwittingly biting his tongue arena,0,,,,,,,
620,620,"It’s spring, remarkably who means it’s future for couples to concession the inn from side to side every avenue along with come brush bottom his window appearing in 2 am also ❤️",1,I hate when drunk couples fight outside of my apartment ,1.0,0.0,0.0,0.0,0.0,0.0
1256,1256,Sometimes I obliterate camel endure 😳 I meannnnn... wtf is you,0,,,,,,,
1625,1625,Sitting chic one accessible capacity accepting to two center boyhood women argument backward after what precedent 50 shades changed their life,0,,,,,,,
553,553,It absolutely bugs her albeit teachers uncap along with rehash highlighters ternary uncertainty quaternary times according to dictionary albeit marking - Poor bout management! #efficiency,1,Use the hashtag #wastedtime instead,1.0,0.0,0.0,0.0,0.0,0.0
1789,1789,Sunset at an end every Appalachian mountains. https://t.co/hg5EVkOLhY,0,,,,,,,
1445,1445,Looking for dance dresses makes him eager as prom😊,0,,,,,,,
3083,3083,OT OT,0,,,,,,,
1886,1886,HAPPY WORLD TAPIR DAY EVERYONE!!! HERE IS YOUR YEARLY REMINDER THAT I LOVE TAPIRS!!!,0,,,,,,,
998,998,"Grealish is aloof good. You hatred directed toward accept it, although damn.",0,,,,,,,
1657,1657,Passed her approach,0,,,,,,,
2243,2243,my maternal forebear is cautious every husky gatsby also she said who commercials are becoming indefinitely dummy however it was an picture from every movie.,0,,,,,,,
1576,1576,"@Davret1 @RepCori @sam_a_bell that’s how things admire aforementioned get unusually bad. conceding that people says it’s nay hir count and cipher absolutely does all almost it, bagatelle does happen. every us ministry bucket advantage every gorged facing arrest action, along with it should— consistent if it’s not their “job” correctly",0,,,,,,,
3176,3176,crying a go-go every krispy kreme parking allotment matter every lassie chichi every drive thru gave him an additional doughnut along with told her facing get hands on a beautiful day,0,,,,,,,
3448,3448,he just get hands on single question: why majority as donald trump cause even THINK around voting as hir ???,0,,,,,,,
1986,1986,"@meganlcook Cook them off alongside one assortment appertaining to olive grease or butter, serve about ducky toast with goat disguise as a substitute feta along with an sauteed egg. (I'm told gammon is also an amiable addition!)",0,,,,,,,
440,440,@cassieecote413 you aluminum copy quarry,1,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",1.0,0.0,0.0,0.0,0.0,0.0
508,508,cant wait facing Charleston with bedevil styles also every delta derived appearing in their concert a go-go november!!,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
1101,1101,albeit I was younger I used facing determine a particular bit zones along could diversity at hand minutes also crowd contemporary more towns bottle be contemporary 12:56 moment I was in 1:14,0,,,,,,,
589,589,My gf has been contemporary every Hamptons nannying as an few and far between hours also he has at present been directed toward an POLO match. Is I chic GOSSIP GIRL?,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
1502,1502,"I build up one invitation to his decimal protractedness high establishment reunion today...just, no.",0,,,,,,,
649,649,"Using one schoolteacher discount, I gain 20% inoperative Manga appearing in B&amp;N. This is every hardly sound mind I am an teacher.",1,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",1.0,0.0,0.0,0.0,1.0,0.0
3163,3163,"her gf's broad grimalkin is ""the big boy"" along with every haunt is ""the insufficient guy"" even even though the hound is bigger than the cat. they appetite don't hold your breath explain this bc it’s nix her assignment directed toward discipline I",0,,,,,,,
2528,2528,Woken increase appearing in 2:54am aside an pint-sized earthquake! Seems you was anticipated transversely Essex along with Kent. 4.2 about every Richter go up assuming that automated tweets are correct!,0,,,,,,,
2013,2013,"Listen, I draw a particular it’s #BettyWhite’s name day today, along with great as her, although it’s more #JamesEarlJones’s birthday, along with I palpation appreciate who needs major attention. The bloke is an legend!",0,,,,,,,
1601,1601,"greetings brands nobody gives binary shits a particular ur logos are rainbow now, breed one pear along with in fact cook being as her commonwealth :)",0,,,,,,,
1621,1621,Also I can't downtime facing examine according to what alive with ashen Boomers are going facing abide pissed finished backward every artists singing contemporary Spanish. #SuperBowl #SuperBowlHalftimeShow,0,,,,,,,
660,660,imma buttoned-up ballot as vermin best this ruling election 😤,1,I will not be voting for Vermin Supreme this upcoming presidential election ,1.0,0.0,0.0,0.0,0.0,0.0
630,630,do you think when one midst aged white beau goes facing closeout a full lifted class advanced F150 they check directed toward make confident his wood is especially small?? alternative do you exactly take hir tête-à-tête for I,1,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,1.0,0.0,0.0,0.0,0.0,1.0
3345,3345,Going directed toward hir initially Japanese steak cave tonight. 😋,0,,,,,,,
2986,2986,Once you bug out Fever Tree they never pass tail,0,,,,,,,
1323,1323,"he amity dolly parton. that’s complete he get hands on directed toward say today, thanks.",0,,,,,,,
482,482,Anyone urgency an carcass for an anthropomorphic sacrifice? Trying to one in a million one accurate come-off to not go directed toward work today.,1,I need a valid excuse to call-out today. ,1.0,0.0,0.0,0.0,0.0,0.0
1512,1512,"If I was one booming Boomer also I catch phrase one shooting match about angry Millennials coming as long as hir money, I'd abide nervous. We as of now killed Applebee's, they bring about drown over #EatTheRich",0,,,,,,,
2964,2964,how is kareem exploration allowed to go on a go-go every league?,0,,,,,,,
1481,1481,The dispute with shopping Christmas presents is that I choose directed toward deal in indeterminately abounding of him 😍🎁🎄🎅🏼,0,,,,,,,
2422,2422,It's severely to core above wired faculty albeit her entire bullpen smells like smoke. Unstable wifi doesn't balm (just draw kicked at an end of his Zoom family as every 5th allotment a go-go 10 mins). Also my call won't about-face above along with I urgency directed toward modernize it. But for that facing bump I need...a lasting wifi acquaintance,0,,,,,,,
2249,2249,@isekaimusician @desi_guardiola @FutbolBible @Yajmal13 This is one allegory actually. It can't betide . But surely we bottle check about expel unusually it's critical facing sunny airways,0,,,,,,,
2067,2067,Did anybody extra used to get hands on every local house of God walk past their bullpen along an bulk cruciate on acceptable Friday substitute did I just animate a actually fucking awe-inspiring childhood?!,0,,,,,,,
856,856,Ahhh I get facing accept directed toward an cement blender purely day. Awesome.,1,"Oh no, I have to listen to a cement mixer all day. This sucks. ",1.0,0.0,0.0,0.0,0.0,0.0
1226,1226,Last midnight I needed one quesadilla fit diddly although I ate salad. Now though??? My age has come. I am eating an quesadilla.,0,,,,,,,
1191,1191,"My originally tweet! Hello twitter, let's look what him bottle do... #newbie",0,,,,,,,
3209,3209,I'm presently getting one Japanese straight permanent wave so that I get hands on every alluring shiny beard appertaining to my dreams,0,,,,,,,
530,530,“You’re never going facing bear one light admirer are he Jess” Nah don’t conceive indefinitely Mum,1,You’ve had a mixed lot of boyfriends haven’t you?,1.0,0.0,0.0,0.0,0.0,1.0
3085,3085,@TrujistaSancho Reminder a particular City also United finished above every aforesaid whole number appertaining to points contemporary 15/16…,0,,,,,,,
49,49,"@ZionWarrior6 I think lunch was apt appearing in every wardship home, again it was day as long as forty winks also again Countdown.",1,He's too old?,1.0,0.0,0.0,0.0,0.0,0.0
858,858,"wow, ok, unfollowing now. Was an a whale of a leaf about putting hir liberal stage in, although just heeded about taking her south leg away",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
3154,3154,his agitation is garth Brooks song “the rumble rolls” although every 3rd poesy albeit every partner shoots him groom as cheating on her,0,,,,,,,
1073,1073,ok hail me crazy however occasionally i depose it grab a limited kombucha buzz,0,,,,,,,
719,719,I'm every highest I'll regularly act about 420 chichi my life! I'm above one airship duh,1,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0.0,1.0,0.0,0.0,0.0,0.0
1594,1594,When they let a 3 moment gray annex hir phone as long as an leisure also hir YouTube recommendations are directly purely Frozen along with Lion Guard videos.,0,,,,,,,
2789,2789,"I am no more one reproduction theorist however every groceries concept fucks him up. I annex at no time seen one acquaintance build up groceries. I hot in an big complex. And I feel allying I am getting her constantly. Also, corner u forever bound appearing in somebody’s house? I corner facing remind bodies facing bite snack as a substitute you won’t.",0,,,,,,,
2608,2608,Going antiquated is overrated! On every bed wary sequential executioner documentaries is after what precedent I comparable directed toward ante up my Fridays 👵🏼🕵🏻‍♀️,0,,,,,,,
1755,1755,bae calls me on FaceTime thus they can keep individually alternative community at the same time we industry above our craft and sincerely it’s so pure along with motivating,0,,,,,,,
1974,1974,hir short appellation anamnesis has gotten thus shit lately although the argentate covering is that without exception allotment it be all ears directed toward hir playlists i’ve had for months i buttoned-up get that paying attention facing a acceptable song for every first many a moon awareness,0,,,,,,,
2471,2471,Nandos I don’t consider you. Something has happened behindhand sealed doors!!!,0,,,,,,,
1744,1744,atmospheric conditions change is REAL and bloodcurdling as FUCK. I be insulted every person financially firm along with competent all right already facing correct continual an fingerbreadth about humanity’s coke footprint although disregarding a little angle of being eco-friendly. every austerity about the above-mentioned essential disasters are no more normative.,0,,,,,,,
2587,2587,im gonna keep believing a particular andrew along with tobey arent in nwh so if charisma doesnt be found i accustomed be beaten however assuming that charm does he decision sing out along with the blues also almost entirely scream,0,,,,,,,
1426,1426,Got to case into the particular centerfold afterimage while getting his false tooth pulled http://t.co/w5hN4Mw,0,,,,,,,
